EventNo,Date,Time,U1,U2,U3,U4,I1,I2,I3,I4
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-15.66E+00,+14.44E+00,+1.02E+00,+2.678E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-15.50E+00,+14.59E+00,+0.75E+00,+2.609E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-15.35E+00,+14.73E+00,+0.46E+00,+2.533E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-15.21E+00,+14.85E+00,+0.18E+00,+2.465E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-15.05E+00,+14.97E+00,-0.09E+00,+2.396E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-14.89E+00,+15.09E+00,-0.37E+00,+2.320E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-14.73E+00,+15.20E+00,-0.66E+00,+2.243E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-14.54E+00,+15.32E+00,-0.95E+00,+2.167E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-14.38E+00,+15.43E+00,-1.22E+00,+2.091E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-14.19E+00,+15.53E+00,-1.51E+00,+2.014E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-14.01E+00,+15.64E+00,-1.80E+00,+1.938E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-13.83E+00,+15.73E+00,-2.09E+00,+1.862E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-13.64E+00,+15.84E+00,-2.38E+00,+1.785E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-13.44E+00,+15.93E+00,-2.67E+00,+1.709E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-13.26E+00,+16.04E+00,-2.95E+00,+1.625E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-13.06E+00,+16.11E+00,-3.24E+00,+1.541E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-12.86E+00,+16.21E+00,-3.51E+00,+1.465E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-12.67E+00,+16.28E+00,-3.80E+00,+1.389E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-12.48E+00,+16.36E+00,-4.07E+00,+1.312E+00
2,26/2/2026,10:59:05.165,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-12.28E+00,+16.44E+00,-4.33E+00,+1.228E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-12.09E+00,+16.50E+00,-4.61E+00,+1.152E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.235E+00,-11.87E+00,+16.57E+00,-4.87E+00,+1.083E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-11.67E+00,+16.63E+00,-5.13E+00,+1.000E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-11.49E+00,+16.69E+00,-5.40E+00,+0.923E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-11.29E+00,+16.76E+00,-5.65E+00,+0.855E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-11.08E+00,+16.80E+00,-5.91E+00,+0.778E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-10.88E+00,+16.86E+00,-6.17E+00,+0.702E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-10.68E+00,+16.91E+00,-6.41E+00,+0.626E+00
2,26/2/2026,10:59:05.166,+0.000E+00,-0.047E+00,+0.000E+00,-0.235E+00,-10.47E+00,+16.95E+00,-6.65E+00,+0.549E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.235E+00,-10.27E+00,+16.98E+00,-6.90E+00,+0.473E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.235E+00,-10.06E+00,+17.03E+00,-7.14E+00,+0.404E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-9.86E+00,+17.06E+00,-7.39E+00,+0.328E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-9.64E+00,+17.09E+00,-7.63E+00,+0.252E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-9.45E+00,+17.12E+00,-7.86E+00,+0.183E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-9.23E+00,+17.14E+00,-8.09E+00,+0.107E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-9.02E+00,+17.15E+00,-8.32E+00,+0.038E+00
2,26/2/2026,10:59:05.166,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-8.81E+00,+17.18E+00,-8.56E+00,-0.038E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-8.58E+00,+17.20E+00,-8.81E+00,-0.114E+00
2,26/2/2026,10:59:05.166,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-8.36E+00,+17.20E+00,-9.03E+00,-0.191E+00
2,26/2/2026,10:59:05.166,+0.000E+00,-0.047E+00,+0.000E+00,-0.188E+00,-8.13E+00,+17.21E+00,-9.26E+00,-0.267E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.92E+00,+17.23E+00,-9.49E+00,-0.336E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-7.71E+00,+17.24E+00,-9.72E+00,-0.420E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.48E+00,+17.24E+00,-9.95E+00,-0.488E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.25E+00,+17.24E+00,-10.18E+00,-0.557E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-7.02E+00,+17.24E+00,-10.41E+00,-0.641E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.79E+00,+17.24E+00,-10.64E+00,-0.717E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-6.56E+00,+17.24E+00,-10.87E+00,-0.794E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.32E+00,+17.24E+00,-11.09E+00,-0.870E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,+0.000E+00,-0.188E+00,-6.07E+00,+17.23E+00,-11.34E+00,-0.946E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.83E+00,+17.21E+00,-11.57E+00,-1.022E+00
2,26/2/2026,10:59:05.167,-0.047E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.59E+00,+17.20E+00,-11.80E+00,-1.106E+00
2,26/2/2026,10:59:05.167,+0.000E+00,-0.047E+00,-0.047E+00,-0.188E+00,-5.34E+00,+17.17E+00,-12.01E+00,-1.183E+00
